instance_id,model,dataset,coherence,plausibility,completeness,composite_score
b002c8cef0a1b3f84f7a,Phi-3,sqa,4,4,3,3.6667
a98c29881e1929a25eb4,Phi-3,sqa,3,3,3,3.0
93b19cdb3f9d7731997e,Phi-3,sqa,4,4,3,3.6667
defd6e3da16a186503c0,Phi-3,sqa,4,4,2,3.3333
a7c566e2adbb58be2da8,Phi-3,sqa,4,4,3,3.6667
901156d5fcaf260eb4a7,Phi-3,sqa,4,3,3,3.3333
68684152725123d32f4b,Phi-3,sqa,5,5,5,5.0
fabf020bf07e0445c50c,Phi-3,sqa,2,2,2,2.0
22b385fc4948e6ff5795,Phi-3,sqa,3,4,1,2.6667
ac61d110f57cd7855686,Phi-3,sqa,3,3,2,2.6667
d24514ae216c7a55f4f0,Phi-3,sqa,5,5,5,5.0
684d4c03be354635b80f,Phi-3,sqa,4,4,2,3.3333
998132ad8f805c90f31e,Phi-3,sqa,4,5,2,3.6667
f233f8748574df6f4727,Phi-3,sqa,4,4,3,3.6667
c8e267b583f722ff485e,Phi-3,sqa,3,2,1,2.0
4fd64bb6ce5b78ab20b6,Phi-3,sqa,3,4,2,3.0
9b77992543134de72b4e,Phi-3,sqa,2,2,1,1.6667
80ba3ad84b318f16f34c,Phi-3,sqa,2,2,2,2.0
ed6d9f875c9787e1817c,Phi-3,sqa,5,5,5,5.0
b88ba16883b786c8469b,Phi-3,sqa,5,2,2,3.0
97d147b2e3e29fa85a71,Phi-3,sqa,3,3,1,2.3333
9975870880bf73b8644e,Phi-3,sqa,4,4,2,3.3333
e8b311139f387c983996,Phi-3,sqa,3,3,2,2.6667
72d9416ee7093deb9eab,Phi-3,sqa,3,3,2,2.6667
d477996cc5bfc3451a92,Phi-3,sqa,4,4,1,3.0
6c1f7619f21201712194,Phi-3,sqa,5,4,4,4.3333
fdeec181aeee06303113,Phi-3,sqa,5,4,3,4.0
59542ff1d7782e4cbd89,Phi-3,sqa,2,2,1,1.6667
364935e95e4880fcc8b0,Phi-3,sqa,4,4,2,3.3333
d9987847af1ab751c75a,Phi-3,sqa,5,5,4,4.6667
89a19bd8f2bea335bca1,Phi-3,sqa,5,5,5,5.0
4fe90b9eab197be78729,Phi-3,sqa,5,5,5,5.0
7fc117f83a13b80e0e09,Phi-3,sqa,5,5,5,5.0
347eff30928ba07fa567,Phi-3,sqa,1,1,1,1.0
ce921a18dd60a1c8caac,Phi-3,sqa,3,3,2,2.6667
9883d6c816d4855035ea,Phi-3,sqa,2,2,2,2.0
ad9bf53d84f83ebc9822,Phi-3,sqa,5,5,4,4.6667
bcc0ba30a471776d64a9,Phi-3,sqa,5,5,5,5.0
7b84d2bc643ddc2085f0,Phi-3,sqa,3,4,1,2.6667
f95956c13e22f073310a,Phi-3,sqa,2,2,1,1.6667
ee757afd1a9e0e96cbc7,Phi-3,sqa,2,2,2,2.0
2c6955a5381253c1067c,Phi-3,sqa,5,5,4,4.6667
52f9fdeab2e51f01f3dd,Phi-3,sqa,4,5,2,3.6667
e44e24c2c3b8599b85ad,Phi-3,sqa,3,3,1,2.3333
54a5df08fef4e5a4c82c,Phi-3,sqa,2,2,2,2.0
f15b0aaa611d1d554186,Phi-3,sqa,5,5,5,5.0
e56fdbdf08cdc8694536,Phi-3,sqa,2,2,2,2.0
c2f573c79ceab25e8fcd,Phi-3,sqa,3,2,2,2.3333
d424e393a4daff536f57,Phi-3,sqa,2,2,2,2.0
1977a974cf1b946ea1e5,Phi-3,sqa,5,4,4,4.3333
65557713351aed7519b8,Phi-3,sqa,5,5,5,5.0
3fc11f59d64ea3b65136,Phi-3,sqa,4,4,2,3.3333
6693c842968f27dd04ce,Phi-3,sqa,5,5,5,5.0
03caedef50bc6729e9e5,Phi-3,sqa,2,1,2,1.6667
80ca095e38ab73b908ff,Phi-3,sqa,4,5,2,3.6667
236c7a57f3788a60e47f,Phi-3,sqa,2,2,1,1.6667
01786fe2b099fd7fb504,Phi-3,sqa,4,4,2,3.3333
1f550df826ae448ff082,Phi-3,sqa,3,2,2,2.3333
a0896de3fd13cd0f3e16,Phi-3,sqa,4,4,2,3.3333
5c03103b5a70117cbdf0,Phi-3,sqa,5,5,5,5.0
1dce60cffcb066e212b8,Phi-3,sqa,5,5,5,5.0
40b7c34188d5b36bc486,Phi-3,sqa,4,4,3,3.6667
43a26c2f067095e1992b,Phi-3,sqa,5,5,5,5.0
44c59a3ac10f2921a009,Phi-3,sqa,5,5,5,5.0
e6391d901dcc8a269c79,Phi-3,sqa,4,3,2,3.0
43e4aea70f7e53d1d807,Phi-3,sqa,3,3,2,2.6667
91ec6f3b34115feccada,Phi-3,sqa,5,5,4,4.6667
b7c2bfdfc96be70f3f60,Phi-3,sqa,2,2,2,2.0
646d3503f3a3939e2e63,Phi-3,sqa,2,2,1,1.6667
93f0f18ac8c96a44b849,Phi-3,sqa,2,1,2,1.6667
377427ca79b717bdcb83,Phi-3,sqa,4,3,2,3.0
30c3a32157acb4861555,Phi-3,sqa,5,5,5,5.0
6316b9ccfc0c645aae30,Phi-3,sqa,5,5,5,5.0
881286dcdded13a96e3b,Phi-3,sqa,4,4,3,3.6667
8e05ce95646698ca8555,Phi-3,sqa,5,5,4,4.6667
93eafc413d86df9c0755,Phi-3,sqa,2,3,1,2.0
b65adb5caa4f7a207879,Phi-3,sqa,5,5,3,4.3333
f7a32d14efd589015fe1,Phi-3,sqa,5,4,3,4.0
ba691c1bb1c760b1edf8,Phi-3,sqa,4,4,3,3.6667
f3d045e08844bf0d4e53,Phi-3,sqa,4,4,2,3.3333
6cd39b671b2a1d6fb161,Phi-3,sqa,4,5,3,4.0
7f79c8faf724cc8f0e72,Phi-3,sqa,3,3,1,2.3333
5c969a7fccde48210ec8,Phi-3,sqa,4,4,2,3.3333
427fe3968e32005479b9,Phi-3,sqa,2,2,1,1.6667
86ead3f15417204affc2,Phi-3,sqa,5,1,3,3.0
4c088a5366459f2256c6,Phi-3,sqa,5,5,5,5.0
98a30c58fdff7676076c,Phi-3,sqa,5,5,5,5.0
30ebf73bc3294792f8de,Phi-3,sqa,2,2,2,2.0
806a13f37055bd21fddc,Phi-3,sqa,5,5,4,4.6667
ed08e2d4bbe5bbf1b01d,Phi-3,sqa,3,2,2,2.3333
0013d38e0568f48acdc0,Phi-3,sqa,5,5,5,5.0
cc233b6426cb4e8dffb6,Phi-3,sqa,5,5,5,5.0
6e939983f45cfcba8caa,Phi-3,sqa,5,5,5,5.0
a18c59e77cc176f748b2,Phi-3,sqa,4,2,2,2.6667
8e01fbec3b932a3252ef,Phi-3,sqa,4,4,3,3.6667
24f0e80c50384b28484e,Phi-3,sqa,5,5,5,5.0
6a01b523e0140f21c426,Phi-3,sqa,2,2,3,2.3333
3bba4ea27500361cb141,Phi-3,sqa,4,4,3,3.6667
83717baab39233083d34,Phi-3,sqa,5,3,4,4.0
ca09aea1e9589ef40c61,Phi-3,sqa,4,4,2,3.3333
e1f6fead3b0070fe2142,Phi-3,sqa,5,5,4,4.6667
a1a92c378396180e190c,Phi-3,sqa,5,5,5,5.0
99b23da6c0f8ad0fc0ea,Phi-3,sqa,3,4,3,3.3333
87c07cc6b730abde6d76,Phi-3,sqa,4,4,3,3.6667
cc542edc9006be8d52a5,Phi-3,sqa,5,5,5,5.0
b3b209d7fe1a38ad7844,Phi-3,sqa,3,4,1,2.6667
00dc05718aedf2370213,Phi-3,sqa,5,5,4,4.6667
49228a8553a4448fa366,Phi-3,sqa,2,2,2,2.0
267609f49ccd3c0839c3,Phi-3,sqa,2,2,2,2.0
0b3c9c9aea94adef6e3a,Phi-3,sqa,5,5,5,5.0
a60e5f73700b47a5f34a,Phi-3,sqa,3,3,1,2.3333
6296b8c3a16680a826eb,Phi-3,sqa,2,2,1,1.6667
2c71a9a0b7d73c151442,Phi-3,sqa,5,5,3,4.3333
decb9886ca17f7af209d,Phi-3,sqa,5,5,3,4.3333
50d09b10f985b4763225,Phi-3,sqa,2,2,2,2.0
ed28d8dc67d5ee85b85c,Phi-3,sqa,5,5,5,5.0
50c3af76816a5c2f07d2,Phi-3,sqa,5,5,5,5.0
14ef04964c1b786dc45e,Phi-3,sqa,4,4,3,3.6667
58fd5574f3447c8f590f,Phi-3,sqa,3,3,3,3.0
54f5fd17d9a2373f68b1,Phi-3,sqa,5,5,5,5.0
f318d0f8f873ce921ac9,Phi-3,sqa,5,5,4,4.6667
b3443bf3c312c9d144e4,Phi-3,sqa,1,1,1,1.0
00f951d01196c2e77fe6,Phi-3,sqa,5,5,5,5.0
7870b1cef39a4f685911,Phi-3,sqa,2,2,1,1.6667
48628a79ac6d18460f36,Phi-3,sqa,3,2,1,2.0
9deedbba0ca784be1855,Phi-3,sqa,3,3,2,2.6667
86f441f4f66b4b5eb375,Phi-3,sqa,5,5,5,5.0
c87e343f444912cc9680,Phi-3,sqa,3,3,1,2.3333
8acc02738825ee8a68b6,Phi-3,sqa,5,5,5,5.0
52a0dd337fb870fa3eb8,Phi-3,sqa,5,5,5,5.0
a3416e6b8a34d389eb0c,Phi-3,sqa,5,5,3,4.3333
0aa6769cb88143b3dba1,Phi-3,sqa,3,4,1,2.6667
27368c21e50b6af694ab,Phi-3,sqa,5,5,4,4.6667
3528723781a97a0e5a7e,Phi-3,sqa,3,3,2,2.6667
9567d9236e4e01580b1a,Phi-3,sqa,5,5,5,5.0
9f1ea9c12c748ea7e456,Phi-3,sqa,4,4,3,3.6667
3a7d825a0fcb4211742f,Phi-3,sqa,4,4,3,3.6667
0a4fa11abccd8dd84dc8,Phi-3,sqa,5,5,4,4.6667
d697f6246a7d06e195ee,Phi-3,sqa,5,5,5,5.0
30e2cf44640c4fe81d80,Phi-3,sqa,2,1,1,1.3333
06f7878425a995c2a633,Phi-3,sqa,4,4,3,3.6667
29842ce280ccd460dd7e,Phi-3,sqa,3,2,2,2.3333
385edf4addbd69573540,Phi-3,sqa,5,5,5,5.0
e51ea4cf89bc91a77f3c,Phi-3,sqa,2,2,1,1.6667
4ea450758bcead502050,Phi-3,sqa,3,3,2,2.6667
ba67c57c41ae212177c8,Phi-3,sqa,5,5,4,4.6667
2cc59f4d25398d251fd6,Phi-3,sqa,5,2,3,3.3333
721d168ff5cc0b18c31b,Phi-3,sqa,5,5,5,5.0
17fc5cdda68b55351597,Phi-3,sqa,5,5,5,5.0
e48fb3de1e039f4e8960,Phi-3,sqa,3,3,1,2.3333
0bde4bdfecce47fbf7de,Phi-3,sqa,4,4,2,3.3333
29ee7da0020eb03888fb,Phi-3,sqa,4,4,2,3.3333
234e4eccb374a4191c86,Phi-3,sqa,3,4,1,2.6667
df84924c94e9e929ef10,Phi-3,sqa,5,5,4,4.6667
e9e78aa7b0c1ec3f9cf9,Phi-3,sqa,3,3,3,3.0
660bfdc17b47f42facac,Phi-3,sqa,3,2,2,2.3333
5e692b6eb781e2d6f8c8,Phi-3,sqa,5,5,4,4.6667
2b776be964150651f4b3,Phi-3,sqa,4,3,3,3.3333
8cf9e4fddb2265d2ed89,Phi-3,sqa,5,4,4,4.3333
4e4b9fc379547c40adf5,Phi-3,sqa,5,5,5,5.0
