instance_id,model,dataset,coherence,plausibility,completeness,composite_score
38a3e1117891b029cd6b,Mistral-7B,sqa,5,5,4,4.6667
9a87e2e0f53e5d8689f2,Mistral-7B,sqa,3,4,2,3.0
0a8bb20dbdb99d68127e,Mistral-7B,sqa,2,2,2,2.0
f231532fe17fd971d1e6,Mistral-7B,sqa,2,2,2,2.0
b35f58b61b53c487d1ab,Mistral-7B,sqa,5,5,4,4.6667
9d2f5beb0ffe85faf16d,Mistral-7B,sqa,4,4,2,3.3333
6523b3b72884557b38e8,Mistral-7B,sqa,4,5,3,4.0
0b201a9520a4745fcd59,Mistral-7B,sqa,3,4,1,2.6667
e0a9f1ef5fae44427b26,Mistral-7B,sqa,2,2,2,2.0
88b682482647a80a080d,Mistral-7B,sqa,4,4,4,4.0
ac37cfbe97efb67fde55,Mistral-7B,sqa,4,4,3,3.6667
e7327e171bd965f6a3cf,Mistral-7B,sqa,4,5,3,4.0
83395bf81226b3f487a7,Mistral-7B,sqa,3,3,2,2.6667
fd6c86e0bccd5157cfd9,Mistral-7B,sqa,2,2,2,2.0
136496e0b5e8bed459da,Mistral-7B,sqa,2,2,1,1.6667
f07a6acf27e25dedbb8d,Mistral-7B,sqa,2,2,2,2.0
3871d7a05a729494ecd9,Mistral-7B,sqa,4,4,4,4.0
ee95615e3dafa5e19020,Mistral-7B,sqa,4,4,2,3.3333
e7730031d304759520ba,Mistral-7B,sqa,3,4,1,2.6667
d05b8ed82dbe1583b16c,Mistral-7B,sqa,3,3,3,3.0
e0e842a78f59698d0cfd,Mistral-7B,sqa,3,4,1,2.6667
c6ca93e6d29d85456bf3,Mistral-7B,sqa,5,5,5,5.0
6e47423b2fdc8bc3130c,Mistral-7B,sqa,4,4,4,4.0
a2a388a19b87a34d902b,Mistral-7B,sqa,3,2,3,2.6667
903178c36c89e5f55a20,Mistral-7B,sqa,5,5,3,4.3333
d07d517db865174dcee4,Mistral-7B,sqa,4,4,2,3.3333
f240c88676b6ac6896ad,Mistral-7B,sqa,5,5,5,5.0
526259cd504bffe7f888,Mistral-7B,sqa,5,5,4,4.6667
4ba70839df733c61f9a5,Mistral-7B,sqa,5,5,5,5.0
db70d15b07a9f288ffdc,Mistral-7B,sqa,3,4,2,3.0
6541fe954f5c5a530fba,Mistral-7B,sqa,3,4,1,2.6667
e2d24b9e3cb4133c68b0,Mistral-7B,sqa,2,2,1,1.6667
8f12cd3797d27f250b00,Mistral-7B,sqa,2,2,1,1.6667
b77d2efee37741e44c32,Mistral-7B,sqa,4,5,1,3.3333
976710eb9fff4ed94fd8,Mistral-7B,sqa,5,5,5,5.0
4a915ea5d025292cd7ec,Mistral-7B,sqa,2,2,1,1.6667
88016d1d8b284aa9113c,Mistral-7B,sqa,2,2,2,2.0
f315b85273989097eb91,Mistral-7B,sqa,3,4,1,2.6667
71d5af08c0cfb9565a54,Mistral-7B,sqa,4,4,3,3.6667
935002dcfa70239e715f,Mistral-7B,sqa,5,5,5,5.0
b002c8cef0a1b3f84f7a,Mistral-7B,sqa,3,3,1,2.3333
a98c29881e1929a25eb4,Mistral-7B,sqa,5,5,5,5.0
93b19cdb3f9d7731997e,Mistral-7B,sqa,5,5,4,4.6667
defd6e3da16a186503c0,Mistral-7B,sqa,3,4,2,3.0
a7c566e2adbb58be2da8,Mistral-7B,sqa,3,4,1,2.6667
901156d5fcaf260eb4a7,Mistral-7B,sqa,3,4,2,3.0
68684152725123d32f4b,Mistral-7B,sqa,5,5,5,5.0
fabf020bf07e0445c50c,Mistral-7B,sqa,5,5,4,4.6667
22b385fc4948e6ff5795,Mistral-7B,sqa,3,4,2,3.0
ac61d110f57cd7855686,Mistral-7B,sqa,2,2,1,1.6667
d24514ae216c7a55f4f0,Mistral-7B,sqa,5,5,5,5.0
684d4c03be354635b80f,Mistral-7B,sqa,4,4,2,3.3333
998132ad8f805c90f31e,Mistral-7B,sqa,5,5,4,4.6667
f233f8748574df6f4727,Mistral-7B,sqa,4,4,4,4.0
c8e267b583f722ff485e,Mistral-7B,sqa,2,2,1,1.6667
4fd64bb6ce5b78ab20b6,Mistral-7B,sqa,2,3,1,2.0
9b77992543134de72b4e,Mistral-7B,sqa,5,5,3,4.3333
80ba3ad84b318f16f34c,Mistral-7B,sqa,2,2,1,1.6667
ed6d9f875c9787e1817c,Mistral-7B,sqa,2,2,2,2.0
b88ba16883b786c8469b,Mistral-7B,sqa,5,5,5,5.0
97d147b2e3e29fa85a71,Mistral-7B,sqa,3,4,1,2.6667
9975870880bf73b8644e,Mistral-7B,sqa,5,5,4,4.6667
e8b311139f387c983996,Mistral-7B,sqa,4,3,3,3.3333
72d9416ee7093deb9eab,Mistral-7B,sqa,3,3,1,2.3333
d477996cc5bfc3451a92,Mistral-7B,sqa,5,4,4,4.3333
6c1f7619f21201712194,Mistral-7B,sqa,5,2,4,3.6667
fdeec181aeee06303113,Mistral-7B,sqa,5,5,4,4.6667
59542ff1d7782e4cbd89,Mistral-7B,sqa,5,5,4,4.6667
364935e95e4880fcc8b0,Mistral-7B,sqa,3,3,2,2.6667
d9987847af1ab751c75a,Mistral-7B,sqa,4,4,2,3.3333
89a19bd8f2bea335bca1,Mistral-7B,sqa,5,5,5,5.0
4fe90b9eab197be78729,Mistral-7B,sqa,3,3,1,2.3333
7fc117f83a13b80e0e09,Mistral-7B,sqa,3,4,1,2.6667
347eff30928ba07fa567,Mistral-7B,sqa,4,5,3,4.0
ce921a18dd60a1c8caac,Mistral-7B,sqa,2,3,1,2.0
9883d6c816d4855035ea,Mistral-7B,sqa,2,2,2,2.0
ad9bf53d84f83ebc9822,Mistral-7B,sqa,2,3,1,2.0
bcc0ba30a471776d64a9,Mistral-7B,sqa,2,2,1,1.6667
7b84d2bc643ddc2085f0,Mistral-7B,sqa,4,4,1,3.0
f95956c13e22f073310a,Mistral-7B,sqa,3,3,2,2.6667
ee757afd1a9e0e96cbc7,Mistral-7B,sqa,4,3,3,3.3333
2c6955a5381253c1067c,Mistral-7B,sqa,3,4,2,3.0
52f9fdeab2e51f01f3dd,Mistral-7B,sqa,4,4,2,3.3333
e44e24c2c3b8599b85ad,Mistral-7B,sqa,2,3,2,2.3333
54a5df08fef4e5a4c82c,Mistral-7B,sqa,1,1,1,1.0
f15b0aaa611d1d554186,Mistral-7B,sqa,5,5,5,5.0
e56fdbdf08cdc8694536,Mistral-7B,sqa,2,3,1,2.0
c2f573c79ceab25e8fcd,Mistral-7B,sqa,5,5,4,4.6667
d424e393a4daff536f57,Mistral-7B,sqa,4,4,3,3.6667
1977a974cf1b946ea1e5,Mistral-7B,sqa,4,4,3,3.6667
65557713351aed7519b8,Mistral-7B,sqa,5,5,5,5.0
3fc11f59d64ea3b65136,Mistral-7B,sqa,4,4,2,3.3333
6693c842968f27dd04ce,Mistral-7B,sqa,5,5,4,4.6667
03caedef50bc6729e9e5,Mistral-7B,sqa,5,5,3,4.3333
80ca095e38ab73b908ff,Mistral-7B,sqa,5,5,5,5.0
236c7a57f3788a60e47f,Mistral-7B,sqa,2,2,1,1.6667
01786fe2b099fd7fb504,Mistral-7B,sqa,2,2,1,1.6667
1f550df826ae448ff082,Mistral-7B,sqa,2,1,1,1.3333
a0896de3fd13cd0f3e16,Mistral-7B,sqa,4,5,2,3.6667
5c03103b5a70117cbdf0,Mistral-7B,sqa,1,1,1,1.0
1dce60cffcb066e212b8,Mistral-7B,sqa,5,5,5,5.0
40b7c34188d5b36bc486,Mistral-7B,sqa,4,4,2,3.3333
43a26c2f067095e1992b,Mistral-7B,sqa,5,5,4,4.6667
44c59a3ac10f2921a009,Mistral-7B,sqa,5,5,5,5.0
e6391d901dcc8a269c79,Mistral-7B,sqa,4,4,2,3.3333
43e4aea70f7e53d1d807,Mistral-7B,sqa,3,3,3,3.0
91ec6f3b34115feccada,Mistral-7B,sqa,4,5,2,3.6667
b7c2bfdfc96be70f3f60,Mistral-7B,sqa,2,3,1,2.0
646d3503f3a3939e2e63,Mistral-7B,sqa,5,5,3,4.3333
93f0f18ac8c96a44b849,Mistral-7B,sqa,3,2,2,2.3333
377427ca79b717bdcb83,Mistral-7B,sqa,4,4,3,3.6667
30c3a32157acb4861555,Mistral-7B,sqa,4,4,2,3.3333
6316b9ccfc0c645aae30,Mistral-7B,sqa,5,5,4,4.6667
881286dcdded13a96e3b,Mistral-7B,sqa,4,4,3,3.6667
8e05ce95646698ca8555,Mistral-7B,sqa,5,5,4,4.6667
93eafc413d86df9c0755,Mistral-7B,sqa,4,4,2,3.3333
b65adb5caa4f7a207879,Mistral-7B,sqa,5,5,5,5.0
f7a32d14efd589015fe1,Mistral-7B,sqa,3,2,3,2.6667
ba691c1bb1c760b1edf8,Mistral-7B,sqa,5,5,4,4.6667
f3d045e08844bf0d4e53,Mistral-7B,sqa,5,5,5,5.0
6cd39b671b2a1d6fb161,Mistral-7B,sqa,5,5,4,4.6667
7f79c8faf724cc8f0e72,Mistral-7B,sqa,4,4,1,3.0
5c969a7fccde48210ec8,Mistral-7B,sqa,5,5,4,4.6667
427fe3968e32005479b9,Mistral-7B,sqa,3,3,2,2.6667
86ead3f15417204affc2,Mistral-7B,sqa,4,4,2,3.3333
4c088a5366459f2256c6,Mistral-7B,sqa,4,4,4,4.0
98a30c58fdff7676076c,Mistral-7B,sqa,5,5,3,4.3333
30ebf73bc3294792f8de,Mistral-7B,sqa,2,2,2,2.0
806a13f37055bd21fddc,Mistral-7B,sqa,5,5,5,5.0
ed08e2d4bbe5bbf1b01d,Mistral-7B,sqa,3,4,2,3.0
0013d38e0568f48acdc0,Mistral-7B,sqa,5,5,4,4.6667
cc233b6426cb4e8dffb6,Mistral-7B,sqa,5,5,3,4.3333
6e939983f45cfcba8caa,Mistral-7B,sqa,3,2,2,2.3333
a18c59e77cc176f748b2,Mistral-7B,sqa,3,4,2,3.0
8e01fbec3b932a3252ef,Mistral-7B,sqa,2,3,1,2.0
24f0e80c50384b28484e,Mistral-7B,sqa,2,2,1,1.6667
6a01b523e0140f21c426,Mistral-7B,sqa,4,4,2,3.3333
3bba4ea27500361cb141,Mistral-7B,sqa,5,5,5,5.0
83717baab39233083d34,Mistral-7B,sqa,2,1,1,1.3333
ca09aea1e9589ef40c61,Mistral-7B,sqa,2,2,1,1.6667
e1f6fead3b0070fe2142,Mistral-7B,sqa,5,5,4,4.6667
a1a92c378396180e190c,Mistral-7B,sqa,5,5,5,5.0
99b23da6c0f8ad0fc0ea,Mistral-7B,sqa,5,5,3,4.3333
87c07cc6b730abde6d76,Mistral-7B,sqa,3,3,2,2.6667
cc542edc9006be8d52a5,Mistral-7B,sqa,5,5,4,4.6667
b3b209d7fe1a38ad7844,Mistral-7B,sqa,3,3,2,2.6667
00dc05718aedf2370213,Mistral-7B,sqa,3,4,1,2.6667
49228a8553a4448fa366,Mistral-7B,sqa,3,3,1,2.3333
267609f49ccd3c0839c3,Mistral-7B,sqa,3,3,2,2.6667
0b3c9c9aea94adef6e3a,Mistral-7B,sqa,5,5,4,4.6667
a60e5f73700b47a5f34a,Mistral-7B,sqa,3,3,1,2.3333
6296b8c3a16680a826eb,Mistral-7B,sqa,3,4,2,3.0
decb9886ca17f7af209d,Mistral-7B,sqa,5,5,5,5.0
50d09b10f985b4763225,Mistral-7B,sqa,5,5,3,4.3333
ed28d8dc67d5ee85b85c,Mistral-7B,sqa,5,5,2,4.0
50c3af76816a5c2f07d2,Mistral-7B,sqa,5,5,5,5.0
14ef04964c1b786dc45e,Mistral-7B,sqa,5,5,3,4.3333
58fd5574f3447c8f590f,Mistral-7B,sqa,1,1,1,1.0
54f5fd17d9a2373f68b1,Mistral-7B,sqa,5,5,5,5.0
f318d0f8f873ce921ac9,Mistral-7B,sqa,5,5,5,5.0
b3443bf3c312c9d144e4,Mistral-7B,sqa,1,1,1,1.0
00f951d01196c2e77fe6,Mistral-7B,sqa,3,4,2,3.0
7870b1cef39a4f685911,Mistral-7B,sqa,2,2,1,1.6667
48628a79ac6d18460f36,Mistral-7B,sqa,2,2,1,1.6667
9deedbba0ca784be1855,Mistral-7B,sqa,2,2,1,1.6667
86f441f4f66b4b5eb375,Mistral-7B,sqa,5,5,5,5.0
c87e343f444912cc9680,Mistral-7B,sqa,3,2,2,2.3333
8acc02738825ee8a68b6,Mistral-7B,sqa,2,3,1,2.0
52a0dd337fb870fa3eb8,Mistral-7B,sqa,2,2,1,1.6667
a3416e6b8a34d389eb0c,Mistral-7B,sqa,3,4,2,3.0
0aa6769cb88143b3dba1,Mistral-7B,sqa,3,4,1,2.6667
27368c21e50b6af694ab,Mistral-7B,sqa,4,4,3,3.6667
3528723781a97a0e5a7e,Mistral-7B,sqa,4,4,2,3.3333
9567d9236e4e01580b1a,Mistral-7B,sqa,5,5,5,5.0
9f1ea9c12c748ea7e456,Mistral-7B,sqa,3,3,2,2.6667
3a7d825a0fcb4211742f,Mistral-7B,sqa,4,4,3,3.6667
0a4fa11abccd8dd84dc8,Mistral-7B,sqa,4,5,2,3.6667
d697f6246a7d06e195ee,Mistral-7B,sqa,5,5,4,4.6667
30e2cf44640c4fe81d80,Mistral-7B,sqa,4,4,2,3.3333
06f7878425a995c2a633,Mistral-7B,sqa,4,4,4,4.0
29842ce280ccd460dd7e,Mistral-7B,sqa,5,5,3,4.3333
385edf4addbd69573540,Mistral-7B,sqa,5,5,5,5.0
e51ea4cf89bc91a77f3c,Mistral-7B,sqa,3,4,1,2.6667
4ea450758bcead502050,Mistral-7B,sqa,3,2,2,2.3333
ba67c57c41ae212177c8,Mistral-7B,sqa,2,3,1,2.0
2cc59f4d25398d251fd6,Mistral-7B,sqa,3,2,2,2.3333
721d168ff5cc0b18c31b,Mistral-7B,sqa,5,5,5,5.0
17fc5cdda68b55351597,Mistral-7B,sqa,5,5,5,5.0
e48fb3de1e039f4e8960,Mistral-7B,sqa,5,5,4,4.6667
0bde4bdfecce47fbf7de,Mistral-7B,sqa,3,2,1,2.0
29ee7da0020eb03888fb,Mistral-7B,sqa,3,3,2,2.6667
234e4eccb374a4191c86,Mistral-7B,sqa,4,3,2,3.0
df84924c94e9e929ef10,Mistral-7B,sqa,5,5,5,5.0
e9e78aa7b0c1ec3f9cf9,Mistral-7B,sqa,1,1,1,1.0
660bfdc17b47f42facac,Mistral-7B,sqa,4,3,3,3.3333
5e692b6eb781e2d6f8c8,Mistral-7B,sqa,4,4,2,3.3333
2b776be964150651f4b3,Mistral-7B,sqa,3,3,2,2.6667
8cf9e4fddb2265d2ed89,Mistral-7B,sqa,1,1,1,1.0
4e4b9fc379547c40adf5,Mistral-7B,sqa,1,1,2,1.3333
