instance_id,model,dataset,coherence,plausibility,completeness,composite_score
"Is the following sentence plausible? ""Timo Meier nutmegged the defender in the FA Cup.""",LLaMA-3-8B,sports,5,5,4,4.6667
"Is the following sentence plausible? ""Michael Porter Jr. called for the screen.""",LLaMA-3-8B,sports,2,3,1,2.0
"Is the following sentence plausible? ""Mookie Betts scored on the power play.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Nerlens Noel was out at home.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Tyler Glasnow watched the pitch go by.""",LLaMA-3-8B,sports,2,2,2,2.0
"Is the following sentence plausible? ""Mike Trout hit a walkoff homer.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Klaas Jan Huntelaar scored the easy layup.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Patrice Bergeron converted the first down.""",LLaMA-3-8B,sports,4,5,3,4.0
"Is the following sentence plausible? ""Mathew Barzal called for the screen.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Anthony Rizzo skated backwards in the Stanley Cup.""",LLaMA-3-8B,sports,3,3,4,3.3333
"Is the following sentence plausible? ""Mitchell Robinson airballed the shot.""",LLaMA-3-8B,sports,2,2,2,2.0
"Is the following sentence plausible? ""Bryce Harper hit the back shoulder fade.""",LLaMA-3-8B,sports,5,5,4,4.6667
"Is the following sentence plausible? ""Jack Flaherty walked to first base in the National League Championship Series.""",LLaMA-3-8B,sports,2,2,2,2.0
"Is the following sentence plausible? ""Darius Slayton ran out of bounds in the AFC championship.""",LLaMA-3-8B,sports,3,4,2,3.0
"Is the following sentence plausible? ""Gleyber Torres scored a bicycle kick.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Luka Modric went in studs up in the FA Cup.""",LLaMA-3-8B,sports,3,3,2,2.6667
"Is the following sentence plausible? ""Josh Allen caught the screen pass.""",LLaMA-3-8B,sports,4,4,3,3.6667
4810297f474b0e97ed78,LLaMA-3-8B,sqa,3,3,1,2.3333
a4819e1c28b5e1eb4b09,LLaMA-3-8B,sqa,2,1,1,1.3333
f815aaa22d608f1dcb84,LLaMA-3-8B,sqa,4,5,3,4.0
58e7eb38d889d4252123,LLaMA-3-8B,sqa,5,5,3,4.3333
911c0d74b7882fc20ec8,LLaMA-3-8B,sqa,3,3,2,2.6667
8716b85472632d6e200e,LLaMA-3-8B,sqa,5,5,5,5.0
a96d28e1221bfbcf50a9,LLaMA-3-8B,sqa,5,5,4,4.6667
1051df8b6730dcd1b34f,LLaMA-3-8B,sqa,4,4,3,3.6667
b5b110367bb88821d9d0,LLaMA-3-8B,sqa,5,5,5,5.0
8ab96f428e06984bf0c6,LLaMA-3-8B,sqa,4,5,2,3.6667
49f6cc28a8385f71d7ca,LLaMA-3-8B,sqa,5,1,3,3.0
3ac14678dd395d41639c,LLaMA-3-8B,sqa,5,5,4,4.6667
001f5aedc57159e1fd99,LLaMA-3-8B,sqa,4,3,3,3.3333
9cfdec34fa9bd1ed9d3f,LLaMA-3-8B,sqa,2,2,1,1.6667
de62d38623fde2c2285a,LLaMA-3-8B,sqa,5,5,5,5.0
4e598d222fe1001cf4f8,LLaMA-3-8B,sqa,5,5,5,5.0
d00ae50a07a5dd8b726c,LLaMA-3-8B,sqa,5,5,4,4.6667
7bb5eb593f8cee3b4f5e,LLaMA-3-8B,sqa,5,5,5,5.0
af531b69039676567cb9,LLaMA-3-8B,sqa,4,4,3,3.6667
d8eaf52f02c5cfb98bce,LLaMA-3-8B,sqa,4,4,3,3.6667
f32228b474fc1ff18d59,LLaMA-3-8B,sqa,5,3,3,3.6667
66b9bb0849ceff60cfde,LLaMA-3-8B,sqa,5,5,5,5.0
ac641c5074e03e422221,LLaMA-3-8B,sqa,2,2,1,1.6667
162e5f5ec0f9d4a91cf8,LLaMA-3-8B,sqa,5,3,4,4.0
0a87a031e804912db8df,LLaMA-3-8B,sqa,4,4,3,3.6667
622c71f22ddb683c15a8,LLaMA-3-8B,sqa,5,5,4,4.6667
d8649d55a6e1a22b92d9,LLaMA-3-8B,sqa,3,2,2,2.3333
9dff1d5fe4c07cdb0ccb,LLaMA-3-8B,sqa,2,2,1,1.6667
056452ee6c3af5567f82,LLaMA-3-8B,sqa,4,4,2,3.3333
7ced603c3d79a2f2739d,LLaMA-3-8B,sqa,3,4,1,2.6667
38a3e1117891b029cd6b,LLaMA-3-8B,sqa,3,3,2,2.6667
9a87e2e0f53e5d8689f2,LLaMA-3-8B,sqa,5,5,5,5.0
0a8bb20dbdb99d68127e,LLaMA-3-8B,sqa,5,4,4,4.3333
f231532fe17fd971d1e6,LLaMA-3-8B,sqa,3,2,1,2.0
b35f58b61b53c487d1ab,LLaMA-3-8B,sqa,5,5,4,4.6667
9d2f5beb0ffe85faf16d,LLaMA-3-8B,sqa,3,4,1,2.6667
6523b3b72884557b38e8,LLaMA-3-8B,sqa,3,4,2,3.0
0b201a9520a4745fcd59,LLaMA-3-8B,sqa,4,4,2,3.3333
e0a9f1ef5fae44427b26,LLaMA-3-8B,sqa,5,2,3,3.3333
88b682482647a80a080d,LLaMA-3-8B,sqa,4,4,3,3.6667
ac37cfbe97efb67fde55,LLaMA-3-8B,sqa,3,4,2,3.0
e7327e171bd965f6a3cf,LLaMA-3-8B,sqa,4,5,4,4.3333
83395bf81226b3f487a7,LLaMA-3-8B,sqa,3,3,1,2.3333
fd6c86e0bccd5157cfd9,LLaMA-3-8B,sqa,3,2,2,2.3333
136496e0b5e8bed459da,LLaMA-3-8B,sqa,3,3,1,2.3333
f07a6acf27e25dedbb8d,LLaMA-3-8B,sqa,5,5,3,4.3333
3871d7a05a729494ecd9,LLaMA-3-8B,sqa,4,4,3,3.6667
ee95615e3dafa5e19020,LLaMA-3-8B,sqa,3,4,2,3.0
e7730031d304759520ba,LLaMA-3-8B,sqa,4,4,3,3.6667
d05b8ed82dbe1583b16c,LLaMA-3-8B,sqa,3,3,3,3.0
e0e842a78f59698d0cfd,LLaMA-3-8B,sqa,3,4,2,3.0
c6ca93e6d29d85456bf3,LLaMA-3-8B,sqa,5,5,4,4.6667
6e47423b2fdc8bc3130c,LLaMA-3-8B,sqa,5,5,5,5.0
a2a388a19b87a34d902b,LLaMA-3-8B,sqa,4,4,2,3.3333
903178c36c89e5f55a20,LLaMA-3-8B,sqa,2,2,1,1.6667
d07d517db865174dcee4,LLaMA-3-8B,sqa,3,4,2,3.0
f240c88676b6ac6896ad,LLaMA-3-8B,sqa,3,2,2,2.3333
526259cd504bffe7f888,LLaMA-3-8B,sqa,4,4,3,3.6667
4ba70839df733c61f9a5,LLaMA-3-8B,sqa,5,5,5,5.0
db70d15b07a9f288ffdc,LLaMA-3-8B,sqa,5,5,5,5.0
6541fe954f5c5a530fba,LLaMA-3-8B,sqa,3,3,2,2.6667
e2d24b9e3cb4133c68b0,LLaMA-3-8B,sqa,3,2,2,2.3333
8f12cd3797d27f250b00,LLaMA-3-8B,sqa,5,5,5,5.0
b77d2efee37741e44c32,LLaMA-3-8B,sqa,4,5,3,4.0
976710eb9fff4ed94fd8,LLaMA-3-8B,sqa,5,5,5,5.0
4a915ea5d025292cd7ec,LLaMA-3-8B,sqa,2,2,1,1.6667
88016d1d8b284aa9113c,LLaMA-3-8B,sqa,3,3,2,2.6667
f315b85273989097eb91,LLaMA-3-8B,sqa,5,5,5,5.0
71d5af08c0cfb9565a54,LLaMA-3-8B,sqa,5,5,3,4.3333
935002dcfa70239e715f,LLaMA-3-8B,sqa,5,5,5,5.0
b002c8cef0a1b3f84f7a,LLaMA-3-8B,sqa,3,4,2,3.0
a98c29881e1929a25eb4,LLaMA-3-8B,sqa,2,2,1,1.6667
93b19cdb3f9d7731997e,LLaMA-3-8B,sqa,5,5,4,4.6667
defd6e3da16a186503c0,LLaMA-3-8B,sqa,5,5,4,4.6667
a7c566e2adbb58be2da8,LLaMA-3-8B,sqa,5,5,4,4.6667
901156d5fcaf260eb4a7,LLaMA-3-8B,sqa,4,4,2,3.3333
68684152725123d32f4b,LLaMA-3-8B,sqa,3,4,1,2.6667
fabf020bf07e0445c50c,LLaMA-3-8B,sqa,5,5,4,4.6667
22b385fc4948e6ff5795,LLaMA-3-8B,sqa,2,2,1,1.6667
ac61d110f57cd7855686,LLaMA-3-8B,sqa,2,2,1,1.6667
d24514ae216c7a55f4f0,LLaMA-3-8B,sqa,5,5,5,5.0
684d4c03be354635b80f,LLaMA-3-8B,sqa,4,4,2,3.3333
998132ad8f805c90f31e,LLaMA-3-8B,sqa,3,2,2,2.3333
f233f8748574df6f4727,LLaMA-3-8B,sqa,4,3,3,3.3333
c8e267b583f722ff485e,LLaMA-3-8B,sqa,3,3,3,3.0
4fd64bb6ce5b78ab20b6,LLaMA-3-8B,sqa,3,4,1,2.6667
9b77992543134de72b4e,LLaMA-3-8B,sqa,2,2,2,2.0
80ba3ad84b318f16f34c,LLaMA-3-8B,sqa,5,5,5,5.0
ed6d9f875c9787e1817c,LLaMA-3-8B,sqa,5,5,5,5.0
b88ba16883b786c8469b,LLaMA-3-8B,sqa,4,5,3,4.0
97d147b2e3e29fa85a71,LLaMA-3-8B,sqa,3,3,2,2.6667
9975870880bf73b8644e,LLaMA-3-8B,sqa,4,4,3,3.6667
e8b311139f387c983996,LLaMA-3-8B,sqa,4,4,3,3.6667
72d9416ee7093deb9eab,LLaMA-3-8B,sqa,3,3,2,2.6667
d477996cc5bfc3451a92,LLaMA-3-8B,sqa,2,2,1,1.6667
6c1f7619f21201712194,LLaMA-3-8B,sqa,1,2,3,2.0
fdeec181aeee06303113,LLaMA-3-8B,sqa,4,3,2,3.0
59542ff1d7782e4cbd89,LLaMA-3-8B,sqa,3,3,2,2.6667
364935e95e4880fcc8b0,LLaMA-3-8B,sqa,5,5,5,5.0
d9987847af1ab751c75a,LLaMA-3-8B,sqa,4,5,2,3.6667
89a19bd8f2bea335bca1,LLaMA-3-8B,sqa,5,5,5,5.0
4fe90b9eab197be78729,LLaMA-3-8B,sqa,3,4,1,2.6667
7fc117f83a13b80e0e09,LLaMA-3-8B,sqa,4,1,3,2.6667
347eff30928ba07fa567,LLaMA-3-8B,sqa,3,3,3,3.0
ce921a18dd60a1c8caac,LLaMA-3-8B,sqa,3,4,1,2.6667
9883d6c816d4855035ea,LLaMA-3-8B,sqa,2,2,2,2.0
ad9bf53d84f83ebc9822,LLaMA-3-8B,sqa,2,2,1,1.6667
bcc0ba30a471776d64a9,LLaMA-3-8B,sqa,5,5,5,5.0
7b84d2bc643ddc2085f0,LLaMA-3-8B,sqa,3,3,2,2.6667
f95956c13e22f073310a,LLaMA-3-8B,sqa,4,4,2,3.3333
ee757afd1a9e0e96cbc7,LLaMA-3-8B,sqa,3,3,2,2.6667
2c6955a5381253c1067c,LLaMA-3-8B,sqa,5,5,3,4.3333
52f9fdeab2e51f01f3dd,LLaMA-3-8B,sqa,5,5,4,4.6667
e44e24c2c3b8599b85ad,LLaMA-3-8B,sqa,2,2,1,1.6667
54a5df08fef4e5a4c82c,LLaMA-3-8B,sqa,2,2,2,2.0
f15b0aaa611d1d554186,LLaMA-3-8B,sqa,5,5,4,4.6667
e56fdbdf08cdc8694536,LLaMA-3-8B,sqa,2,3,1,2.0
c2f573c79ceab25e8fcd,LLaMA-3-8B,sqa,2,3,1,2.0
d424e393a4daff536f57,LLaMA-3-8B,sqa,5,5,5,5.0
1977a974cf1b946ea1e5,LLaMA-3-8B,sqa,5,4,4,4.3333
65557713351aed7519b8,LLaMA-3-8B,sqa,5,5,5,5.0
3fc11f59d64ea3b65136,LLaMA-3-8B,sqa,3,4,1,2.6667
6693c842968f27dd04ce,LLaMA-3-8B,sqa,4,4,3,3.6667
03caedef50bc6729e9e5,LLaMA-3-8B,sqa,3,3,2,2.6667
80ca095e38ab73b908ff,LLaMA-3-8B,sqa,5,5,5,5.0
236c7a57f3788a60e47f,LLaMA-3-8B,sqa,3,2,1,2.0
01786fe2b099fd7fb504,LLaMA-3-8B,sqa,2,2,1,1.6667
1f550df826ae448ff082,LLaMA-3-8B,sqa,2,1,1,1.3333
a0896de3fd13cd0f3e16,LLaMA-3-8B,sqa,5,5,4,4.6667
5c03103b5a70117cbdf0,LLaMA-3-8B,sqa,5,4,4,4.3333
1dce60cffcb066e212b8,LLaMA-3-8B,sqa,5,5,5,5.0
40b7c34188d5b36bc486,LLaMA-3-8B,sqa,4,3,2,3.0
43a26c2f067095e1992b,LLaMA-3-8B,sqa,4,3,3,3.3333
44c59a3ac10f2921a009,LLaMA-3-8B,sqa,5,5,4,4.6667
e6391d901dcc8a269c79,LLaMA-3-8B,sqa,3,4,1,2.6667
43e4aea70f7e53d1d807,LLaMA-3-8B,sqa,2,2,2,2.0
91ec6f3b34115feccada,LLaMA-3-8B,sqa,5,5,5,5.0
b7c2bfdfc96be70f3f60,LLaMA-3-8B,sqa,2,2,2,2.0
646d3503f3a3939e2e63,LLaMA-3-8B,sqa,2,2,1,1.6667
93f0f18ac8c96a44b849,LLaMA-3-8B,sqa,2,2,3,2.3333
377427ca79b717bdcb83,LLaMA-3-8B,sqa,4,4,2,3.3333
30c3a32157acb4861555,LLaMA-3-8B,sqa,4,4,3,3.6667
6316b9ccfc0c645aae30,LLaMA-3-8B,sqa,5,5,5,5.0
881286dcdded13a96e3b,LLaMA-3-8B,sqa,4,4,3,3.6667
8e05ce95646698ca8555,LLaMA-3-8B,sqa,5,5,4,4.6667
93eafc413d86df9c0755,LLaMA-3-8B,sqa,4,4,2,3.3333
b65adb5caa4f7a207879,LLaMA-3-8B,sqa,4,4,4,4.0
f7a32d14efd589015fe1,LLaMA-3-8B,sqa,3,3,2,2.6667
ba691c1bb1c760b1edf8,LLaMA-3-8B,sqa,2,1,2,1.6667
f3d045e08844bf0d4e53,LLaMA-3-8B,sqa,5,5,5,5.0
6cd39b671b2a1d6fb161,LLaMA-3-8B,sqa,3,1,1,1.6667
7f79c8faf724cc8f0e72,LLaMA-3-8B,sqa,3,4,2,3.0
5c969a7fccde48210ec8,LLaMA-3-8B,sqa,4,4,3,3.6667
427fe3968e32005479b9,LLaMA-3-8B,sqa,3,3,2,2.6667
86ead3f15417204affc2,LLaMA-3-8B,sqa,2,2,1,1.6667
4c088a5366459f2256c6,LLaMA-3-8B,sqa,5,5,4,4.6667
98a30c58fdff7676076c,LLaMA-3-8B,sqa,5,5,5,5.0
30ebf73bc3294792f8de,LLaMA-3-8B,sqa,3,3,2,2.6667
806a13f37055bd21fddc,LLaMA-3-8B,sqa,3,4,2,3.0
ed08e2d4bbe5bbf1b01d,LLaMA-3-8B,sqa,3,4,2,3.0
0013d38e0568f48acdc0,LLaMA-3-8B,sqa,5,5,5,5.0
cc233b6426cb4e8dffb6,LLaMA-3-8B,sqa,5,5,5,5.0
6e939983f45cfcba8caa,LLaMA-3-8B,sqa,5,5,5,5.0
a18c59e77cc176f748b2,LLaMA-3-8B,sqa,3,3,2,2.6667
8e01fbec3b932a3252ef,LLaMA-3-8B,sqa,3,4,2,3.0
24f0e80c50384b28484e,LLaMA-3-8B,sqa,1,1,1,1.0
6a01b523e0140f21c426,LLaMA-3-8B,sqa,2,4,1,2.3333
3bba4ea27500361cb141,LLaMA-3-8B,sqa,3,3,2,2.6667
83717baab39233083d34,LLaMA-3-8B,sqa,2,2,1,1.6667
ca09aea1e9589ef40c61,LLaMA-3-8B,sqa,2,2,1,1.6667
e1f6fead3b0070fe2142,LLaMA-3-8B,sqa,5,5,5,5.0
a1a92c378396180e190c,LLaMA-3-8B,sqa,5,5,5,5.0
99b23da6c0f8ad0fc0ea,LLaMA-3-8B,sqa,5,5,3,4.3333
87c07cc6b730abde6d76,LLaMA-3-8B,sqa,2,2,1,1.6667
cc542edc9006be8d52a5,LLaMA-3-8B,sqa,4,3,4,3.6667
b3b209d7fe1a38ad7844,LLaMA-3-8B,sqa,3,3,2,2.6667
00dc05718aedf2370213,LLaMA-3-8B,sqa,4,4,2,3.3333
49228a8553a4448fa366,LLaMA-3-8B,sqa,4,4,3,3.6667
267609f49ccd3c0839c3,LLaMA-3-8B,sqa,2,2,2,2.0
0b3c9c9aea94adef6e3a,LLaMA-3-8B,sqa,5,5,5,5.0
a60e5f73700b47a5f34a,LLaMA-3-8B,sqa,5,5,5,5.0
6296b8c3a16680a826eb,LLaMA-3-8B,sqa,5,5,5,5.0
2c71a9a0b7d73c151442,LLaMA-3-8B,sqa,4,4,3,3.6667
decb9886ca17f7af209d,LLaMA-3-8B,sqa,5,5,4,4.6667
50d09b10f985b4763225,LLaMA-3-8B,sqa,5,5,5,5.0
ed28d8dc67d5ee85b85c,LLaMA-3-8B,sqa,5,5,5,5.0
50c3af76816a5c2f07d2,LLaMA-3-8B,sqa,5,5,5,5.0
14ef04964c1b786dc45e,LLaMA-3-8B,sqa,2,3,1,2.0
58fd5574f3447c8f590f,LLaMA-3-8B,sqa,5,5,5,5.0
54f5fd17d9a2373f68b1,LLaMA-3-8B,sqa,5,5,5,5.0
f318d0f8f873ce921ac9,LLaMA-3-8B,sqa,5,5,5,5.0
b3443bf3c312c9d144e4,LLaMA-3-8B,sqa,2,1,2,1.6667
00f951d01196c2e77fe6,LLaMA-3-8B,sqa,5,5,5,5.0
7870b1cef39a4f685911,LLaMA-3-8B,sqa,2,2,1,1.6667
48628a79ac6d18460f36,LLaMA-3-8B,sqa,2,2,1,1.6667
9deedbba0ca784be1855,LLaMA-3-8B,sqa,3,3,1,2.3333
86f441f4f66b4b5eb375,LLaMA-3-8B,sqa,3,2,2,2.3333
c87e343f444912cc9680,LLaMA-3-8B,sqa,3,2,2,2.3333
8acc02738825ee8a68b6,LLaMA-3-8B,sqa,4,1,1,2.0
52a0dd337fb870fa3eb8,LLaMA-3-8B,sqa,3,3,2,2.6667
a3416e6b8a34d389eb0c,LLaMA-3-8B,sqa,5,4,4,4.3333
0aa6769cb88143b3dba1,LLaMA-3-8B,sqa,2,3,1,2.0
27368c21e50b6af694ab,LLaMA-3-8B,sqa,4,3,2,3.0
3528723781a97a0e5a7e,LLaMA-3-8B,sqa,3,3,3,3.0
9567d9236e4e01580b1a,LLaMA-3-8B,sqa,5,5,5,5.0
9f1ea9c12c748ea7e456,LLaMA-3-8B,sqa,2,2,1,1.6667
3a7d825a0fcb4211742f,LLaMA-3-8B,sqa,4,4,3,3.6667
0a4fa11abccd8dd84dc8,LLaMA-3-8B,sqa,5,5,3,4.3333
d697f6246a7d06e195ee,LLaMA-3-8B,sqa,5,5,5,5.0
30e2cf44640c4fe81d80,LLaMA-3-8B,sqa,4,4,4,4.0
06f7878425a995c2a633,LLaMA-3-8B,sqa,3,3,2,2.6667
29842ce280ccd460dd7e,LLaMA-3-8B,sqa,4,4,4,4.0
385edf4addbd69573540,LLaMA-3-8B,sqa,3,4,1,2.6667
e51ea4cf89bc91a77f3c,LLaMA-3-8B,sqa,3,4,1,2.6667
4ea450758bcead502050,LLaMA-3-8B,sqa,3,3,2,2.6667
ba67c57c41ae212177c8,LLaMA-3-8B,sqa,4,4,3,3.6667
2cc59f4d25398d251fd6,LLaMA-3-8B,sqa,5,2,3,3.3333
721d168ff5cc0b18c31b,LLaMA-3-8B,sqa,4,4,4,4.0
17fc5cdda68b55351597,LLaMA-3-8B,sqa,5,5,5,5.0
e48fb3de1e039f4e8960,LLaMA-3-8B,sqa,4,4,3,3.6667
0bde4bdfecce47fbf7de,LLaMA-3-8B,sqa,5,4,4,4.3333
29ee7da0020eb03888fb,LLaMA-3-8B,sqa,3,4,2,3.0
234e4eccb374a4191c86,LLaMA-3-8B,sqa,3,4,1,2.6667
df84924c94e9e929ef10,LLaMA-3-8B,sqa,5,5,5,5.0
e9e78aa7b0c1ec3f9cf9,LLaMA-3-8B,sqa,2,2,2,2.0
660bfdc17b47f42facac,LLaMA-3-8B,sqa,4,2,2,2.6667
5e692b6eb781e2d6f8c8,LLaMA-3-8B,sqa,5,5,5,5.0
2b776be964150651f4b3,LLaMA-3-8B,sqa,3,3,1,2.3333
8cf9e4fddb2265d2ed89,LLaMA-3-8B,sqa,2,2,2,2.0
4e4b9fc379547c40adf5,LLaMA-3-8B,sqa,2,1,1,1.3333
